TempDHT22;1/4/2020 1:23;6.70
Humidity;1/4/2020 1:23;43.80
Pressure;1/4/2020 1:23;1020.17
TempBMP;1/4/2020 1:23;6.48
TempRTC;1/4/2020 1:23;21.75
Light;1/4/2020 1:23;0.00
LightRed;1/4/2020 1:23;0.00
LightGreen;1/4/2020 1:23;0.00
LightBlue;1/4/2020 1:23;0.00
DewPoint;1/4/2020 1:23;6.70
HeatIndex;1/4/2020 1:23;1.46
Rain;1/4/2020 1:25;0.00
Wind Speed;1/4/2020 1:25;0.00
Wind Direction;1/4/2020 1:25;175.02
TempDHT22;1/4/2020 1:25;6.70
Humidity;1/4/2020 1:25;44.00
Pressure;1/4/2020 1:25;1020.18
TempBMP;1/4/2020 1:25;6.46
TempRTC;1/4/2020 1:25;21.75
Light;1/4/2020 1:25;0.00
LightRed;1/4/2020 1:25;0.00
LightGreen;1/4/2020 1:25;0.00
LightBlue;1/4/2020 1:25;0.00
DewPoint;1/4/2020 1:25;6.70
HeatIndex;1/4/2020 1:25;1.46
Rain;1/4/2020 1:27;0.00
Wind Speed;1/4/2020 1:27;0.00
Wind Direction;1/4/2020 1:27;175.02
TempDHT22;1/4/2020 1:27;6.70
Humidity;1/4/2020 1:27;44.20
Pressure;1/4/2020 1:27;1020.16
TempBMP;1/4/2020 1:27;6.48
TempRTC;1/4/2020 1:27;21.75
Light;1/4/2020 1:27;0.00
LightRed;1/4/2020 1:27;0.00
LightGreen;1/4/2020 1:27;0.00
LightBlue;1/4/2020 1:27;0.00
DewPoint;1/4/2020 1:27;6.70
HeatIndex;1/4/2020 1:27;1.46
Rain;1/4/2020 1:29;0.00
Wind Speed;1/4/2020 1:29;0.00
Wind Direction;1/4/2020 1:29;175.02
TempDHT22;1/4/2020 1:29;6.70
Humidity;1/4/2020 1:29;44.20
Pressure;1/4/2020 1:29;1020.15
TempBMP;1/4/2020 1:29;6.46
TempRTC;1/4/2020 1:29;21.75
Light;1/4/2020 1:29;0.00
LightRed;1/4/2020 1:29;0.00
LightGreen;1/4/2020 1:29;0.00
LightBlue;1/4/2020 1:29;0.00
DewPoint;1/4/2020 1:29;6.70
HeatIndex;1/4/2020 1:29;1.46
Rain;1/4/2020 1:31;0.00
Wind Speed;1/4/2020 1:31;0.00
Wind Direction;1/4/2020 1:31;165.44
TempDHT22;1/4/2020 1:31;6.70
Humidity;1/4/2020 1:31;44.10
Pressure;1/4/2020 1:31;1020.15
TempBMP;1/4/2020 1:31;6.45
TempRTC;1/4/2020 1:31;21.75
Light;1/4/2020 1:31;0.00
LightRed;1/4/2020 1:31;0.00
LightGreen;1/4/2020 1:31;0.00
LightBlue;1/4/2020 1:31;0.00
DewPoint;1/4/2020 1:31;6.70
HeatIndex;1/4/2020 1:31;1.46
Rain;1/4/2020 1:33;0.00
Wind Speed;1/4/2020 1:33;0.00
Wind Direction;1/4/2020 1:33;175.02
TempDHT22;1/4/2020 1:33;6.70
Humidity;1/4/2020 1:33;44.10
Pressure;1/4/2020 1:33;1020.14
TempBMP;1/4/2020 1:33;6.45
TempRTC;1/4/2020 1:33;21.75
Light;1/4/2020 1:33;0.00
LightRed;1/4/2020 1:33;0.00
LightGreen;1/4/2020 1:33;0.00
LightBlue;1/4/2020 1:33;0.00
DewPoint;1/4/2020 1:33;6.70
HeatIndex;1/4/2020 1:33;1.46
Rain;1/4/2020 1:35;0.00
Wind Speed;1/4/2020 1:35;0.00
Wind Direction;1/4/2020 1:35;162.32
TempDHT22;1/4/2020 1:35;6.70
Humidity;1/4/2020 1:35;44.20
Pressure;1/4/2020 1:35;1020.12
TempBMP;1/4/2020 1:35;6.41
TempRTC;1/4/2020 1:35;21.75
Light;1/4/2020 1:35;0.00
LightRed;1/4/2020 1:35;0.00
LightGreen;1/4/2020 1:35;0.00
LightBlue;1/4/2020 1:35;0.00
DewPoint;1/4/2020 1:35;6.70
HeatIndex;1/4/2020 1:35;1.46
Rain;1/4/2020 1:37;0.00
Wind Speed;1/4/2020 1:37;0.00
Wind Direction;1/4/2020 1:37;175.02
TempDHT22;1/4/2020 1:37;6.70
Humidity;1/4/2020 1:37;44.30
Pressure;1/4/2020 1:37;1020.15
TempBMP;1/4/2020 1:37;6.41
TempRTC;1/4/2020 1:37;21.75
Light;1/4/2020 1:37;0.00
LightRed;1/4/2020 1:37;0.00
LightGreen;1/4/2020 1:37;0.00
LightBlue;1/4/2020 1:37;0.00
DewPoint;1/4/2020 1:37;6.70
HeatIndex;1/4/2020 1:37;1.46
Rain;1/4/2020 1:39;0.00
Wind Speed;1/4/2020 1:39;0.00
Wind Direction;1/4/2020 1:39;175.02
TempDHT22;1/4/2020 1:39;6.70
Humidity;1/4/2020 1:39;44.40
Pressure;1/4/2020 1:39;1020.17
TempBMP;1/4/2020 1:39;6.38
TempRTC;1/4/2020 1:39;21.75
Light;1/4/2020 1:39;0.00
LightRed;1/4/2020 1:39;0.00
LightGreen;1/4/2020 1:39;0.00
LightBlue;1/4/2020 1:39;0.00
DewPoint;1/4/2020 1:39;6.70
HeatIndex;1/4/2020 1:39;1.46
Rain;1/4/2020 1:41;0.00
Wind Speed;1/4/2020 1:41;0.00
Wind Direction;1/4/2020 1:41;175.02
TempDHT22;1/4/2020 1:41;6.60
Humidity;1/4/2020 1:41;44.30
Pressure;1/4/2020 1:41;1020.15
TempBMP;1/4/2020 1:41;6.36
TempRTC;1/4/2020 1:41;21.75
Light;1/4/2020 1:41;0.00
LightRed;1/4/2020 1:41;0.00
LightGreen;1/4/2020 1:41;0.00
LightBlue;1/4/2020 1:41;0.00
DewPoint;1/4/2020 1:41;6.60
HeatIndex;1/4/2020 1:41;1.31
Rain;1/4/2020 1:43;0.00
Wind Speed;1/4/2020 1:43;0.00
Wind Direction;1/4/2020 1:43;175.02
TempDHT22;1/4/2020 1:43;6.60
Humidity;1/4/2020 1:43;44.50
Pressure;1/4/2020 1:43;1020.12
TempBMP;1/4/2020 1:43;6.37
TempRTC;1/4/2020 1:43;21.75
Light;1/4/2020 1:43;0.00
LightRed;1/4/2020 1:43;0.00
LightGreen;1/4/2020 1:43;0.00
LightBlue;1/4/2020 1:43;0.00
DewPoint;1/4/2020 1:43;6.60
HeatIndex;1/4/2020 1:43;1.31
Rain;1/4/2020 1:45;0.00
Wind Speed;1/4/2020 1:45;0.00
Wind Direction;1/4/2020 1:45;175.02
TempDHT22;1/4/2020 1:45;6.60
Humidity;1/4/2020 1:45;44.70
Pressure;1/4/2020 1:45;1020.11
TempBMP;1/4/2020 1:45;6.38
TempRTC;1/4/2020 1:45;21.75
Light;1/4/2020 1:45;0.00
LightRed;1/4/2020 1:45;0.00
LightGreen;1/4/2020 1:45;0.00
LightBlue;1/4/2020 1:45;0.00
DewPoint;1/4/2020 1:45;6.60
HeatIndex;1/4/2020 1:45;1.31
Rain;1/4/2020 1:47;0.00
Wind Speed;1/4/2020 1:47;0.00
Wind Direction;1/4/2020 1:47;175.02
TempDHT22;1/4/2020 1:47;6.60
Humidity;1/4/2020 1:47;44.60
Pressure;1/4/2020 1:47;1020.08
TempBMP;1/4/2020 1:47;6.35
TempRTC;1/4/2020 1:47;21.75
Light;1/4/2020 1:47;0.00
LightRed;1/4/2020 1:47;0.00
LightGreen;1/4/2020 1:47;0.00
LightBlue;1/4/2020 1:47;0.00
DewPoint;1/4/2020 1:47;6.60
HeatIndex;1/4/2020 1:47;1.31
Rain;1/4/2020 1:49;0.00
Wind Speed;1/4/2020 1:49;0.00
Wind Direction;1/4/2020 1:49;175.02
TempDHT22;1/4/2020 1:49;6.60
Humidity;1/4/2020 1:49;44.60
Pressure;1/4/2020 1:49;1020.08
TempBMP;1/4/2020 1:49;6.29
TempRTC;1/4/2020 1:49;21.75
Light;1/4/2020 1:49;0.00
LightRed;1/4/2020 1:49;0.00
LightGreen;1/4/2020 1:49;0.00
LightBlue;1/4/2020 1:49;0.00
DewPoint;1/4/2020 1:49;6.60
HeatIndex;1/4/2020 1:49;1.31
Rain;1/4/2020 1:51;0.00
Wind Speed;1/4/2020 1:51;0.00
Wind Direction;1/4/2020 1:51;175.02
TempDHT22;1/4/2020 1:51;6.60
Humidity;1/4/2020 1:51;44.70
Pressure;1/4/2020 1:51;1020.10
TempBMP;1/4/2020 1:51;6.24
TempRTC;1/4/2020 1:51;21.75
Light;1/4/2020 1:51;0.00
LightRed;1/4/2020 1:51;0.00
LightGreen;1/4/2020 1:51;0.00
LightBlue;1/4/2020 1:51;0.00
DewPoint;1/4/2020 1:51;6.60
HeatIndex;1/4/2020 1:51;1.31
Rain;1/4/2020 1:53;0.00
Wind Speed;1/4/2020 1:53;0.00
Wind Direction;1/4/2020 1:53;175.02
TempDHT22;1/4/2020 1:53;6.50
Humidity;1/4/2020 1:53;44.70
Pressure;1/4/2020 1:53;1020.11
TempBMP;1/4/2020 1:53;6.23
TempRTC;1/4/2020 1:53;21.75
Light;1/4/2020 1:53;0.00
LightRed;1/4/2020 1:53;0.00
LightGreen;1/4/2020 1:53;0.00
LightBlue;1/4/2020 1:53;0.00
DewPoint;1/4/2020 1:53;6.50
HeatIndex;1/4/2020 1:53;1.17
Rain;1/4/2020 1:55;0.00
Wind Speed;1/4/2020 1:55;0.00
Wind Direction;1/4/2020 1:55;175.02
TempDHT22;1/4/2020 1:55;6.50
Humidity;1/4/2020 1:55;44.80
Pressure;1/4/2020 1:55;1020.13
TempBMP;1/4/2020 1:55;6.24
TempRTC;1/4/2020 1:55;21.75
Light;1/4/2020 1:55;0.00
LightRed;1/4/2020 1:55;0.00
LightGreen;1/4/2020 1:55;0.00
LightBlue;1/4/2020 1:55;0.00
DewPoint;1/4/2020 1:55;6.50
HeatIndex;1/4/2020 1:55;1.17
Rain;1/4/2020 1:57;0.00
Wind Speed;1/4/2020 1:57;0.00
Wind Direction;1/4/2020 1:57;175.02
TempDHT22;1/4/2020 1:57;6.50
Humidity;1/4/2020 1:57;44.90
Pressure;1/4/2020 1:57;1020.11
TempBMP;1/4/2020 1:57;6.21
TempRTC;1/4/2020 1:57;21.75
Light;1/4/2020 1:57;0.00
LightRed;1/4/2020 1:57;0.00
LightGreen;1/4/2020 1:57;0.00
LightBlue;1/4/2020 1:57;0.00
DewPoint;1/4/2020 1:57;6.50
HeatIndex;1/4/2020 1:57;1.17
Rain;1/4/2020 1:59;0.00
Wind Speed;1/4/2020 1:59;0.00
Wind Direction;1/4/2020 1:59;175.02
TempDHT22;1/4/2020 1:59;6.50
Humidity;1/4/2020 1:59;44.90
Pressure;1/4/2020 1:59;1020.10
TempBMP;1/4/2020 1:59;6.19
TempRTC;1/4/2020 1:59;21.75
Light;1/4/2020 1:59;0.00
LightRed;1/4/2020 1:59;0.00
LightGreen;1/4/2020 1:59;0.00
LightBlue;1/4/2020 1:59;0.00
DewPoint;1/4/2020 1:59;6.50
HeatIndex;1/4/2020 1:59;1.17
Rain;1/4/2020 2:1;0.00
Wind Speed;1/4/2020 2:1;0.00
Wind Direction;1/4/2020 2:1;175.02
TempDHT22;1/4/2020 2:1;6.50
Humidity;1/4/2020 2:1;44.90
Pressure;1/4/2020 2:1;1020.07
TempBMP;1/4/2020 2:1;6.18
TempRTC;1/4/2020 2:1;21.75
Light;1/4/2020 2:1;0.00
LightRed;1/4/2020 2:1;0.00
LightGreen;1/4/2020 2:1;0.00
LightBlue;1/4/2020 2:1;0.00
DewPoint;1/4/2020 2:1;6.50
HeatIndex;1/4/2020 2:1;1.17
Rain;1/4/2020 2:3;0.00
Wind Speed;1/4/2020 2:3;0.00
Wind Direction;1/4/2020 2:3;175.02
TempDHT22;1/4/2020 2:3;6.40
Humidity;1/4/2020 2:3;44.90
Pressure;1/4/2020 2:3;1020.05
TempBMP;1/4/2020 2:3;6.17
TempRTC;1/4/2020 2:3;21.75
Light;1/4/2020 2:3;0.00
LightRed;1/4/2020 2:3;0.00
LightGreen;1/4/2020 2:3;0.00
LightBlue;1/4/2020 2:3;0.00
DewPoint;1/4/2020 2:3;6.40
HeatIndex;1/4/2020 2:3;1.02
Rain;1/4/2020 2:5;0.00
Wind Speed;1/4/2020 2:5;0.00
Wind Direction;1/4/2020 2:5;175.02
TempDHT22;1/4/2020 2:5;6.40
Humidity;1/4/2020 2:5;45.00
Pressure;1/4/2020 2:5;1020.01
TempBMP;1/4/2020 2:5;6.17
TempRTC;1/4/2020 2:5;21.75
Light;1/4/2020 2:5;0.00
LightRed;1/4/2020 2:5;0.00
LightGreen;1/4/2020 2:5;0.00
LightBlue;1/4/2020 2:5;0.00
DewPoint;1/4/2020 2:5;6.40
HeatIndex;1/4/2020 2:5;1.02
Rain;1/4/2020 2:7;0.00
Wind Speed;1/4/2020 2:7;0.00
Wind Direction;1/4/2020 2:7;175.02
TempDHT22;1/4/2020 2:7;6.40
Humidity;1/4/2020 2:7;44.90
Pressure;1/4/2020 2:7;1019.96
TempBMP;1/4/2020 2:7;6.16
TempRTC;1/4/2020 2:7;21.75
Light;1/4/2020 2:7;0.00
LightRed;1/4/2020 2:7;0.00
LightGreen;1/4/2020 2:7;0.00
LightBlue;1/4/2020 2:7;0.00
DewPoint;1/4/2020 2:7;6.40
HeatIndex;1/4/2020 2:7;1.02
Rain;1/4/2020 2:9;0.00
Wind Speed;1/4/2020 2:9;0.00
Wind Direction;1/4/2020 2:9;161.68
TempDHT22;1/4/2020 2:9;6.40
Humidity;1/4/2020 2:9;44.90
Pressure;1/4/2020 2:9;1019.95
TempBMP;1/4/2020 2:9;6.13
TempRTC;1/4/2020 2:9;21.75
Light;1/4/2020 2:9;0.00
LightRed;1/4/2020 2:9;0.00
LightGreen;1/4/2020 2:9;0.00
LightBlue;1/4/2020 2:9;0.00
DewPoint;1/4/2020 2:9;6.40
HeatIndex;1/4/2020 2:9;1.02
Rain;1/4/2020 2:11;0.00
Wind Speed;1/4/2020 2:11;0.00
Wind Direction;1/4/2020 2:11;175.02
TempDHT22;1/4/2020 2:11;6.40
Humidity;1/4/2020 2:11;45.00
Pressure;1/4/2020 2:11;1019.93
TempBMP;1/4/2020 2:11;6.10
TempRTC;1/4/2020 2:11;21.75
Light;1/4/2020 2:11;0.00
LightRed;1/4/2020 2:11;0.00
LightGreen;1/4/2020 2:11;0.00
LightBlue;1/4/2020 2:11;0.00
DewPoint;1/4/2020 2:11;6.40
HeatIndex;1/4/2020 2:11;1.02
Rain;1/4/2020 2:13;0.00
Wind Speed;1/4/2020 2:13;0.00
Wind Direction;1/4/2020 2:13;175.02
TempDHT22;1/4/2020 2:13;6.40
Humidity;1/4/2020 2:13;45.10
Pressure;1/4/2020 2:13;1019.92
TempBMP;1/4/2020 2:13;6.08
TempRTC;1/4/2020 2:13;21.75
Light;1/4/2020 2:13;0.00
LightRed;1/4/2020 2:13;0.00
LightGreen;1/4/2020 2:13;0.00
LightBlue;1/4/2020 2:13;0.00
DewPoint;1/4/2020 2:13;6.40
HeatIndex;1/4/2020 2:13;1.02
Rain;1/4/2020 2:15;0.00
Wind Speed;1/4/2020 2:15;0.00
Wind Direction;1/4/2020 2:15;175.02
TempDHT22;1/4/2020 2:15;6.30
Humidity;1/4/2020 2:15;45.10
Pressure;1/4/2020 2:15;1019.91
TempBMP;1/4/2020 2:15;6.07
TempRTC;1/4/2020 2:15;21.75
Light;1/4/2020 2:15;0.00
LightRed;1/4/2020 2:15;0.00
LightGreen;1/4/2020 2:15;0.00
LightBlue;1/4/2020 2:15;0.00
DewPoint;1/4/2020 2:15;6.30
HeatIndex;1/4/2020 2:15;0.88
Rain;1/4/2020 2:17;0.00
Wind Speed;1/4/2020 2:17;0.00
Wind Direction;1/4/2020 2:17;175.02
TempDHT22;1/4/2020 2:17;6.30
Humidity;1/4/2020 2:17;45.30
Pressure;1/4/2020 2:17;1019.92
TempBMP;1/4/2020 2:17;6.05
TempRTC;1/4/2020 2:17;21.75
Light;1/4/2020 2:17;0.00
LightRed;1/4/2020 2:17;0.00
LightGreen;1/4/2020 2:17;0.00
LightBlue;1/4/2020 2:17;0.00
DewPoint;1/4/2020 2:17;6.30
HeatIndex;1/4/2020 2:17;0.88
Rain;1/4/2020 2:19;0.00
Wind Speed;1/4/2020 2:19;0.00
Wind Direction;1/4/2020 2:19;175.02
TempDHT22;1/4/2020 2:19;6.30
Humidity;1/4/2020 2:19;45.10
Pressure;1/4/2020 2:19;1019.93
TempBMP;1/4/2020 2:19;5.99
TempRTC;1/4/2020 2:19;21.75
Light;1/4/2020 2:19;0.00
LightRed;1/4/2020 2:19;0.00
LightGreen;1/4/2020 2:19;0.00
LightBlue;1/4/2020 2:19;0.00
DewPoint;1/4/2020 2:19;6.30
HeatIndex;1/4/2020 2:19;0.88
Rain;1/4/2020 2:21;0.00
Wind Speed;1/4/2020 2:21;0.00
Wind Direction;1/4/2020 2:21;175.02
TempDHT22;1/4/2020 2:21;6.20
Humidity;1/4/2020 2:21;45.30
Pressure;1/4/2020 2:21;1019.91
TempBMP;1/4/2020 2:21;5.96
TempRTC;1/4/2020 2:21;21.75
Light;1/4/2020 2:21;0.00
LightRed;1/4/2020 2:21;0.00
LightGreen;1/4/2020 2:21;0.00
LightBlue;1/4/2020 2:21;0.00
DewPoint;1/4/2020 2:21;6.20
HeatIndex;1/4/2020 2:21;0.73
Rain;1/4/2020 2:23;0.00
Wind Speed;1/4/2020 2:23;0.00
Wind Direction;1/4/2020 2:23;164.20
TempDHT22;1/4/2020 2:23;6.20
Humidity;1/4/2020 2:23;45.40
Pressure;1/4/2020 2:23;1019.91
TempBMP;1/4/2020 2:23;5.98
TempRTC;1/4/2020 2:23;21.75
Light;1/4/2020 2:23;0.00
LightRed;1/4/2020 2:23;0.00
LightGreen;1/4/2020 2:23;0.00
LightBlue;1/4/2020 2:23;0.00
DewPoint;1/4/2020 2:23;6.20
HeatIndex;1/4/2020 2:23;0.73
Rain;1/4/2020 2:25;0.00
Wind Speed;1/4/2020 2:25;0.00
Wind Direction;1/4/2020 2:25;175.02
TempDHT22;1/4/2020 2:25;6.30
Humidity;1/4/2020 2:25;45.50
Pressure;1/4/2020 2:25;1019.89
TempBMP;1/4/2020 2:25;5.91
TempRTC;1/4/2020 2:25;21.75
Light;1/4/2020 2:25;0.00
LightRed;1/4/2020 2:25;0.00
LightGreen;1/4/2020 2:25;0.00
LightBlue;1/4/2020 2:25;0.00
DewPoint;1/4/2020 2:25;6.30
HeatIndex;1/4/2020 2:25;0.88
Rain;1/4/2020 2:27;0.00
Wind Speed;1/4/2020 2:27;0.00
Wind Direction;1/4/2020 2:27;175.02
TempDHT22;1/4/2020 2:27;6.20
Humidity;1/4/2020 2:27;45.60
Pressure;1/4/2020 2:27;1019.89
TempBMP;1/4/2020 2:27;5.88
TempRTC;1/4/2020 2:27;21.75
Light;1/4/2020 2:27;0.00
LightRed;1/4/2020 2:27;0.00
LightGreen;1/4/2020 2:27;0.00
LightBlue;1/4/2020 2:27;0.00
DewPoint;1/4/2020 2:27;6.20
HeatIndex;1/4/2020 2:27;0.73
Rain;1/4/2020 2:29;0.00
Wind Speed;1/4/2020 2:29;0.00
Wind Direction;1/4/2020 2:29;164.20
TempDHT22;1/4/2020 2:29;6.20
Humidity;1/4/2020 2:29;45.70
Pressure;1/4/2020 2:29;1019.88
TempBMP;1/4/2020 2:29;5.83
TempRTC;1/4/2020 2:29;21.75
Light;1/4/2020 2:29;0.00
LightRed;1/4/2020 2:29;0.00
LightGreen;1/4/2020 2:29;0.00
LightBlue;1/4/2020 2:29;0.00
DewPoint;1/4/2020 2:29;6.20
HeatIndex;1/4/2020 2:29;0.73
Rain;1/4/2020 2:31;0.00
Wind Speed;1/4/2020 2:31;0.00
Wind Direction;1/4/2020 2:31;175.02
TempDHT22;1/4/2020 2:31;6.10
Humidity;1/4/2020 2:31;45.80
Pressure;1/4/2020 2:31;1019.89
TempBMP;1/4/2020 2:31;5.89
TempRTC;1/4/2020 2:31;21.75
Light;1/4/2020 2:31;0.00
LightRed;1/4/2020 2:31;0.00
LightGreen;1/4/2020 2:31;0.00
LightBlue;1/4/2020 2:31;0.00
DewPoint;1/4/2020 2:31;6.10
HeatIndex;1/4/2020 2:31;0.59
Rain;1/4/2020 2:33;0.00
Wind Speed;1/4/2020 2:33;0.00
Wind Direction;1/4/2020 2:33;175.02
TempDHT22;1/4/2020 2:33;6.20
Humidity;1/4/2020 2:33;45.90
Pressure;1/4/2020 2:33;1019.89
TempBMP;1/4/2020 2:33;5.85
TempRTC;1/4/2020 2:33;21.75
Light;1/4/2020 2:33;0.00
LightRed;1/4/2020 2:33;0.00
LightGreen;1/4/2020 2:33;0.00
LightBlue;1/4/2020 2:33;0.00
DewPoint;1/4/2020 2:33;6.20
HeatIndex;1/4/2020 2:33;0.73
Rain;1/4/2020 2:35;0.00
Wind Speed;1/4/2020 2:35;0.00
Wind Direction;1/4/2020 2:35;175.02
TempDHT22;1/4/2020 2:35;6.10
Humidity;1/4/2020 2:35;45.80
Pressure;1/4/2020 2:35;1019.87
TempBMP;1/4/2020 2:35;5.83
TempRTC;1/4/2020 2:35;21.75
Light;1/4/2020 2:35;0.00
LightRed;1/4/2020 2:35;0.00
LightGreen;1/4/2020 2:35;0.00
LightBlue;1/4/2020 2:35;0.00
DewPoint;1/4/2020 2:35;6.10
HeatIndex;1/4/2020 2:35;0.59
Rain;1/4/2020 2:37;0.00
Wind Speed;1/4/2020 2:37;0.00
Wind Direction;1/4/2020 2:37;175.02
TempDHT22;1/4/2020 2:37;6.10
Humidity;1/4/2020 2:37;45.90
Pressure;1/4/2020 2:37;1019.87
TempBMP;1/4/2020 2:37;5.85
TempRTC;1/4/2020 2:37;21.75
Light;1/4/2020 2:37;0.00
LightRed;1/4/2020 2:37;0.00
LightGreen;1/4/2020 2:37;0.00
LightBlue;1/4/2020 2:37;0.00
DewPoint;1/4/2020 2:37;6.10
HeatIndex;1/4/2020 2:37;0.59
Rain;1/4/2020 2:39;0.00
Wind Speed;1/4/2020 2:39;0.00
Wind Direction;1/4/2020 2:39;175.02
TempDHT22;1/4/2020 2:39;6.10
Humidity;1/4/2020 2:39;46.00
Pressure;1/4/2020 2:39;1019.84
TempBMP;1/4/2020 2:39;5.83
TempRTC;1/4/2020 2:39;21.75
Light;1/4/2020 2:39;0.00
LightRed;1/4/2020 2:39;0.00
LightGreen;1/4/2020 2:39;0.00
LightBlue;1/4/2020 2:39;0.00
DewPoint;1/4/2020 2:39;6.10
HeatIndex;1/4/2020 2:39;0.59
Rain;1/4/2020 2:41;0.00
Wind Speed;1/4/2020 2:41;0.00
Wind Direction;1/4/2020 2:41;175.02
TempDHT22;1/4/2020 2:41;6.10
Humidity;1/4/2020 2:41;46.00
Pressure;1/4/2020 2:41;1019.83
TempBMP;1/4/2020 2:41;5.80
TempRTC;1/4/2020 2:41;21.75
Light;1/4/2020 2:41;0.00
LightRed;1/4/2020 2:41;0.00
LightGreen;1/4/2020 2:41;0.00
LightBlue;1/4/2020 2:41;0.00
DewPoint;1/4/2020 2:41;6.10
HeatIndex;1/4/2020 2:41;0.59
Rain;1/4/2020 2:43;0.00
Wind Speed;1/4/2020 2:43;0.00
Wind Direction;1/4/2020 2:43;175.02
TempDHT22;1/4/2020 2:43;6.10
Humidity;1/4/2020 2:43;46.00
Pressure;1/4/2020 2:43;1019.82
TempBMP;1/4/2020 2:43;5.78
TempRTC;1/4/2020 2:43;21.75
Light;1/4/2020 2:43;0.00
LightRed;1/4/2020 2:43;0.00
LightGreen;1/4/2020 2:43;0.00
LightBlue;1/4/2020 2:43;0.00
DewPoint;1/4/2020 2:43;6.10
HeatIndex;1/4/2020 2:43;0.59
Rain;1/4/2020 2:45;0.00
Wind Speed;1/4/2020 2:45;0.00
Wind Direction;1/4/2020 2:45;175.02
TempDHT22;1/4/2020 2:45;6.10
Humidity;1/4/2020 2:45;46.10
Pressure;1/4/2020 2:45;1019.77
TempBMP;1/4/2020 2:45;5.75
TempRTC;1/4/2020 2:45;21.75
Light;1/4/2020 2:45;0.00
LightRed;1/4/2020 2:45;0.00
LightGreen;1/4/2020 2:45;0.00
LightBlue;1/4/2020 2:45;0.00
DewPoint;1/4/2020 2:45;6.10
HeatIndex;1/4/2020 2:45;0.59
Rain;1/4/2020 2:47;0.00
Wind Speed;1/4/2020 2:47;0.00
Wind Direction;1/4/2020 2:47;175.02
TempDHT22;1/4/2020 2:47;6.00
Humidity;1/4/2020 2:47;46.00
Pressure;1/4/2020 2:47;1019.78
TempBMP;1/4/2020 2:47;5.75
TempRTC;1/4/2020 2:47;21.75
Light;1/4/2020 2:47;0.00
LightRed;1/4/2020 2:47;0.00
LightGreen;1/4/2020 2:47;0.00
LightBlue;1/4/2020 2:47;0.00
DewPoint;1/4/2020 2:47;6.00
HeatIndex;1/4/2020 2:47;0.44
Rain;1/4/2020 2:49;0.00
Wind Speed;1/4/2020 2:49;0.00
Wind Direction;1/4/2020 2:49;162.32
TempDHT22;1/4/2020 2:49;6.00
Humidity;1/4/2020 2:49;46.10
Pressure;1/4/2020 2:49;1019.80
TempBMP;1/4/2020 2:49;5.74
TempRTC;1/4/2020 2:49;21.75
Light;1/4/2020 2:49;0.00
LightRed;1/4/2020 2:49;0.00
LightGreen;1/4/2020 2:49;0.00
LightBlue;1/4/2020 2:49;0.00
DewPoint;1/4/2020 2:49;6.00
HeatIndex;1/4/2020 2:49;0.44
Rain;1/4/2020 2:51;0.00
Wind Speed;1/4/2020 2:51;0.00
Wind Direction;1/4/2020 2:51;175.02
TempDHT22;1/4/2020 2:51;6.00
Humidity;1/4/2020 2:51;46.10
Pressure;1/4/2020 2:51;1019.81
TempBMP;1/4/2020 2:51;5.72
TempRTC;1/4/2020 2:51;21.75
Light;1/4/2020 2:51;0.00
LightRed;1/4/2020 2:51;0.00
LightGreen;1/4/2020 2:51;0.00
LightBlue;1/4/2020 2:51;0.00
DewPoint;1/4/2020 2:51;6.00
HeatIndex;1/4/2020 2:51;0.44
Rain;1/4/2020 2:53;0.00
Wind Speed;1/4/2020 2:53;0.00
Wind Direction;1/4/2020 2:53;175.02
TempDHT22;1/4/2020 2:53;6.00
Humidity;1/4/2020 2:53;46.10
Pressure;1/4/2020 2:53;1019.81
TempBMP;1/4/2020 2:53;5.70
TempRTC;1/4/2020 2:53;21.75
Light;1/4/2020 2:53;0.00
LightRed;1/4/2020 2:53;0.00
LightGreen;1/4/2020 2:53;0.00
LightBlue;1/4/2020 2:53;0.00
DewPoint;1/4/2020 2:53;6.00
HeatIndex;1/4/2020 2:53;0.44
Rain;1/4/2020 2:55;0.00
Wind Speed;1/4/2020 2:55;0.00
Wind Direction;1/4/2020 2:55;175.02
TempDHT22;1/4/2020 2:55;6.00
Humidity;1/4/2020 2:55;46.10
Pressure;1/4/2020 2:55;1019.79
TempBMP;1/4/2020 2:55;5.66
TempRTC;1/4/2020 2:55;21.75
Light;1/4/2020 2:55;0.00
LightRed;1/4/2020 2:55;0.00
LightGreen;1/4/2020 2:55;0.00
LightBlue;1/4/2020 2:55;0.00
DewPoint;1/4/2020 2:55;6.00
HeatIndex;1/4/2020 2:55;0.44
Rain;1/4/2020 2:57;0.00
Wind Speed;1/4/2020 2:57;0.00
Wind Direction;1/4/2020 2:57;175.02
TempDHT22;1/4/2020 2:57;5.90
Humidity;1/4/2020 2:57;46.20
Pressure;1/4/2020 2:57;1019.77
TempBMP;1/4/2020 2:57;5.65
TempRTC;1/4/2020 2:57;21.75
Light;1/4/2020 2:57;0.00
LightRed;1/4/2020 2:57;0.00
LightGreen;1/4/2020 2:57;0.00
LightBlue;1/4/2020 2:57;0.00
DewPoint;1/4/2020 2:57;5.90
HeatIndex;1/4/2020 2:57;0.29
Rain;1/4/2020 2:59;0.00
Wind Speed;1/4/2020 2:59;0.00
Wind Direction;1/4/2020 2:59;175.02
TempDHT22;1/4/2020 2:59;5.90
